Num_CIN Analyse Algèbre Physique Chimie Informatique STA Français Anglais
001633 13.49 13.11 16.44 16.09 11.43 10.4 8.55 9.79
001634 7.94 14.0 11.49 7.45 13.43 14.43 14.38 14.04
001635 17.36 14.73 12.1 14.81 17.46 14.05 11.69 13.48
001636 13.78 11.55 8.7 10.27 15.98 12.97 8.52 13.34
001637 8.1 12.9 15.09 17.36 8.16 16.66 13.62 7.94
001638 2.15 8.75 13.96 8.22 8.74 9.51 15.89 19.44
001639 14.17 12.75 11.79 9.38 16.38 6.73 9.83 13.55
001640 9.21 10.27 14.28 10.34 11.58 11.86 16.78 8.88
001641 12.74 14.75 14.65 0.58 17.81 8.56 0.81 12.5
001642 8.21 12.77 7.43 13.4 12.49 15.33 17.85 8.77
001643 1.46 15.18 14.79 8.12 16.54 9.98 17.54 8.74
001644 16.31 13.66 16.07 9.63 14.51 12.4 16.11 17.64
001645 17.43 14.01 5.18 16.87 13.06 9.66 8.83 10.18
001646 16.43 9.56 8.98 2.84 2.97 17.47 8.73 17.38
001647 9.78 9.42 8.74 17.84 8.43 12.18 19.21 15.35
001648 13.66 10.61 8.98 17.76 14.08 12.66 3.71 10.6
001649 19.94 12.59 14.59 16.06 16.16 1.47 2.0 11.81
001650 10.68 9.35 10.19 7.96 4.54 14.91 14.93 6.48
001651 6.3 7.12 14.87 10.05 19.39 14.14 10.14 15.0
001652 9.68 9.74 17.24 7.26 16.7 6.48 17.28 7.65
001653 12.09 10.65 10.39 12.46 1.99 18.89 16.47 17.67
001654 16.68 17.46 13.48 17.6 12.64 12.09 19.77 13.64
001655 12.88 15.97 10.5 10.86 14.53 11.93 15.97 0.94
001656 6.88 8.77 9.35 15.34 2.92 15.51 10.06 16.87
001657 12.11 13.74 9.5 8.03 8.78 9.96 14.39 12.28
001658 9.22 11.66 18.78 16.36 13.51 10.34 8.26 16.58
001659 2.4 16.38 13.89 10.29 17.37 2.24 4.72 12.19
001660 17.4 14.87 9.38 12.61 16.56 12.21 13.81 15.27
001661 16.92 11.08 9.33 11.55 9.89 16.21 11.16 17.45
001662 19.69 12.12 17.46 12.56 9.09 16.72 19.09 10.44
001663 17.29 16.04 8.5 11.4 13.26 10.7 0.45 5.61
001664 11.99 8.42 9.02 10.43 13.03 13.6 16.4 2.59
001665 12.05 12.14 8.3 13.48 12.34 13.0 8.99 0.24
001666 11.71 9.68 12.97 16.11 0.46 10.3 12.01 12.85
001667 8.99 6.1 13.55 17.9 15.22 9.24 3.27 13.03
001668 16.96 13.5 15.23 13.06 15.37 10.19 1.35 17.77
001669 15.07 5.87 15.41 13.35 17.53 11.68 15.21 8.71
001670 11.18 9.59 17.4 17.18 16.93 9.28 17.86 15.19
001671 13.61 17.79 16.17 7.86 14.29 16.28 11.93 17.8
001672 0.53 17.91 14.58 8.76 14.33 17.85 9.44 7.11
001673 16.39 15.96 5.05 12.81 15.97 8.7 15.47 9.97
001674 14.65 16.03 14.97 16.38 1.57 15.08 12.18 9.77
001675 19.81 17.74 13.59 15.85 18.99 7.69 17.91 12.91
001676 16.08 17.99 11.65 14.37 1.24 15.92 14.89 1.91
001677 14.73 17.0 10.15 12.29 18.54 10.6 12.63 15.01
001678 12.08 1.63 1.06 16.09 6.71 15.46 0.61 15.25
001679 12.02 13.83 9.43 8.53 9.52 11.97 9.58 9.27
001680 8.29 17.06 10.8 12.53 13.27 10.2 14.61 14.24
001681 12.72 8.95 17.13 13.15 13.09 9.19 8.42 15.43
001682 14.25 13.66 10.24 17.07 2.11 14.76 9.0 9.55
001683 14.45 14.12 16.71 16.36 10.29 9.06 15.54 7.61
001684 10.4 11.82 8.59 12.05 17.86 15.04 12.22 9.33
001685 13.27 9.15 4.4 18.0 7.21 16.6 7.23 4.09
001686 15.67 0.32 2.08 6.69 15.59 4.66 9.12 18.18
001687 12.87 14.55 16.99 6.35 10.75 12.02 17.75 12.62
001688 18.96 8.75 8.82 6.97 14.35 10.36 15.66 13.42
001689 14.14 9.48 12.78 16.73 8.37 10.25 13.35 12.9
001690 12.54 4.51 0.5 12.43 17.14 13.27 9.34 12.98
001691 13.08 15.54 8.17 11.15 11.77 12.19 9.29 10.25
001692 16.32 16.43 15.85 13.09 5.19 17.71 13.58 12.23
001693 4.38 15.22 14.17 10.34 9.11 8.56 17.37 12.5
001694 9.59 12.88 19.24 16.3 13.71 11.8 19.85 5.44
001695 14.77 10.63 19.44 14.0 0.86 15.29 8.42 9.21
001696 12.28 12.03 16.27 15.13 14.49 9.49 8.74 13.29
001697 11.77 17.39 5.18 17.68 14.12 17.13 13.27 4.26
001698 8.27 6.13 11.01 12.69 19.36 16.75 17.18 10.72
001699 9.12 16.64 17.35 15.68 4.03 15.37 8.94 11.86
001700 11.11 10.91 10.21 16.88 15.4 16.73 15.02 10.18
001701 12.27 8.28 16.18 14.65 7.02 7.44 15.05 7.36
001702 9.86 16.91 11.23 10.21 16.47 9.71 4.1 16.51
001703 12.4 10.57 14.74 16.6 10.77 13.32 9.4 17.49
001704 9.99 8.71 14.89 12.02 11.32 11.59 14.98 17.99
001705 16.53 11.34 19.49 10.07 17.71 16.26 8.95 13.68
001706 6.59 10.78 16.88 8.19 10.68 8.92 17.25 9.48
001707 10.91 13.08 9.54 10.06 13.49 8.24 17.62 8.05
001708 5.22 9.08 15.07 8.84 9.76 11.82 13.68 12.54
001709 10.69 13.24 10.41 12.6 13.04 11.51 13.95 4.1
001710 11.57 9.48 18.88 16.72 10.75 13.57 16.52 9.82
001711 10.15 8.17 16.32 7.28 16.19 9.45 16.48 11.3
001712 7.58 9.65 10.83 5.33 16.52 12.17 16.87 14.83
001713 11.25 11.21 15.97 12.88 19.42 15.39 16.6 6.61
001714 12.46 13.64 17.21 13.35 11.95 15.71 14.82 8.97
001715 14.89 11.18 15.74 16.18 15.04 11.75 14.45 8.92
001716 15.85 9.94 13.9 15.66 9.71 10.99 17.74 17.86
001717 12.82 9.95 8.79 19.4 1.95 14.4 15.09 12.54
001718 18.05 11.48 12.06 2.46 11.91 15.8 15.21 11.39
001719 19.1 11.03 13.2 15.2 15.63 4.88 10.98 17.16
001720 9.44 9.6 19.23 9.18 9.31 13.18 13.54 17.56
001721 10.99 17.9 1.27 11.59 2.55 15.86 10.32 8.33
001722 11.17 17.69 10.25 17.96 17.36 1.63 14.4 12.67
001723 9.4 14.57 14.17 14.59 14.43 12.71 2.6 14.14
001724 17.31 19.53 13.72 14.64 15.69 8.72 10.17 8.09
001725 14.75 4.75 8.87 12.76 12.13 3.68 15.43 10.72
001726 3.65 13.87 10.32 12.97 2.8 12.92 9.6 15.83
001727 1.09 11.63 15.14 11.65 13.45 8.55 8.45 17.79
001728 8.92 19.01 11.39 8.69 15.12 7.79 8.16 15.4
001729 14.03 17.7 15.74 17.3 8.45 7.89 14.62 16.69
001730 18.83 13.43 10.41 16.17 12.69 8.99 8.0 15.86
001731 14.25 8.05 12.19 8.56 13.41 15.52 9.57 8.9
001732 8.99 8.45 15.86 12.2 15.37 13.54 5.41 14.44
001733 0.13 15.05 10.63 17.22 16.68 16.77 3.63 16.6
001734 14.32 10.67 19.34 14.72 3.39 14.37 18.9 12.87
001735 15.81 5.1 8.56 10.07 11.2 2.52 13.29 18.79
001736 8.05 16.02 14.11 11.53 15.19 14.18 14.79 12.54
001737 10.28 0.1 8.73 8.83 9.78 13.29 17.17 17.86
001738 9.62 9.14 12.03 16.44 17.37 11.88 15.19 17.53
001739 7.67 18.46 15.54 9.99 11.37 12.58 12.2 10.22
001740 1.9 4.62 13.91 15.46 15.19 12.18 17.07 17.52
001741 12.36 4.0 8.56 0.04 9.23 15.78 15.06 11.28
001742 10.48 11.04 16.83 9.74 12.21 12.45 9.28 12.4
001743 8.2 8.73 13.55 13.63 16.7 7.83 9.09 9.63
001744 15.65 16.9 17.06 12.75 14.71 9.36 8.86 8.7
001745 14.79 17.57 16.79 14.87 9.5 13.0 15.76 12.11
001746 13.55 11.15 15.96 9.98 16.13 11.04 12.7 10.27
001747 17.44 3.02 14.95 14.49 12.85 12.93 10.02 1.32
001748 15.31 8.6 14.25 17.08 18.87 9.43 11.19 13.83
001749 16.42 6.9 9.81 10.52 2.31 18.06 12.42 4.97
001750 9.61 8.97 12.8 14.93 9.1 8.34 10.94 14.43
001751 3.55 9.6 10.72 8.05 14.6 4.05 9.3 5.94
001752 16.31 9.74 14.28 15.69 19.43 9.9 6.74 15.66
001753 15.5 8.48 15.68 17.65 14.47 2.99 13.11 16.18
001754 12.19 18.42 9.95 0.17 11.79 11.47 17.36 16.31
001755 12.66 16.44 14.06 14.32 10.14 7.42 15.35 16.18
001756 8.96 8.62 14.63 14.28 17.12 15.42 11.48 17.4
001757 14.44 8.43 15.46 15.6 11.25 1.01 17.94 11.24
001758 12.42 15.29 14.16 17.18 17.53 11.0 9.36 9.19
001759 6.68 7.61 18.31 16.94 10.31 3.85 16.82 18.14
001760 13.48 12.65 16.59 10.08 11.96 4.18 15.1 10.95
001761 12.34 11.07 11.91 15.17 1.59 17.9 12.65 15.13
001762 2.56 9.22 17.53 15.36 11.66 11.56 12.42 6.52
001763 14.42 11.45 16.92 10.99 9.91 12.16 13.38 15.48
001764 10.71 10.65 12.28 3.38 14.13 11.25 18.03 11.91
001765 0.45 9.0 16.25 13.65 13.13 14.88 13.25 12.87
001766 17.23 9.48 8.55 8.48 19.06 19.36 6.24 8.17
001767 17.53 10.13 13.52 11.48 16.2 7.64 16.96 17.15
001768 11.95 15.31 1.6 13.3 11.94 16.79 15.06 10.23
001769 9.01 9.44 5.84 14.66 13.8 15.26 16.7 8.98
001770 15.42 15.68 13.53 17.57 3.93 9.59 2.91 17.04
001771 8.32 15.86 16.49 11.69 4.65 8.49 14.67 1.65
001772 18.71 9.8 12.71 12.23 14.37 17.99 8.83 3.0
001773 10.99 12.82 8.78 13.88 9.0 7.01 17.6 9.45
001774 15.75 19.03 16.5 2.78 15.68 17.46 12.0 10.43
001775 17.39 2.59 10.13 13.33 12.14 16.02 7.54 19.85
001776 13.28 15.78 11.46 16.42 16.3 12.44 11.16 8.0
001777 9.89 2.06 13.52 9.76 16.76 9.72 11.42 14.52
001778 18.0 16.96 19.37 13.05 13.43 11.93 14.09 9.78
001779 9.42 9.67 17.92 1.13 14.08 17.58 2.98 2.21
001780 10.35 14.29 9.63 16.78 12.4 16.07 8.82 8.12
001781 12.94 12.79 8.33 9.67 10.55 8.47 18.56 7.42
001782 4.5 13.54 9.27 8.96 5.1 9.95 11.71 13.48
001783 8.21 10.84 5.31 15.89 15.51 14.91 18.97 11.8
001784 8.43 0.85 9.72 15.74 12.57 7.43 11.64 13.38
001785 13.04 13.66 16.54 16.69 15.9 10.78 10.21 3.3
001786 15.82 9.69 9.04 17.49 14.85 17.93 5.98 15.79
001787 1.48 8.25 9.53 19.17 13.27 15.65 9.52 11.9
001788 6.49 15.25 17.05 4.3 14.21 11.85 17.83 3.04
001789 17.82 5.34 14.13 13.86 10.05 14.63 9.61 17.81
001790 9.18 11.19 14.99 17.26 8.67 6.8 15.56 13.91
001791 12.94 14.45 12.37 12.15 15.92 12.9 17.39 2.67
001792 14.47 9.1 5.64 16.33 13.46 17.88 18.56 14.93
001793 16.78 12.89 14.12 16.07 14.02 17.07 9.34 10.43
001794 14.56 8.94 10.17 10.63 14.68 16.8 17.17 12.19
001795 4.03 14.58 4.6 5.63 13.81 8.97 4.69 11.98
001796 17.19 16.9 15.8 8.83 18.95 8.42 16.09 14.83
001797 12.06 8.93 17.39 17.45 11.75 13.28 12.06 3.2
001798 8.16 10.68 17.06 15.7 8.31 8.7 11.08 13.6
001799 17.92 10.47 15.69 4.93 17.87 12.62 14.44 6.48
001800 17.23 16.57 15.57 16.47 3.28 12.04 8.5 10.33
001801 10.03 11.32 13.73 16.44 14.84 11.66 15.77 12.39
001802 17.77 8.77 16.07 12.06 16.48 14.96 15.84 15.51
001803 19.38 9.83 17.66 9.54 17.83 11.39 11.21 15.21
001804 12.96 14.06 11.51 1.21 12.06 15.83 10.72 14.92
001805 14.74 12.86 15.48 11.24 5.05 0.38 14.89 2.15
001806 15.73 6.55 14.27 9.58 8.15 8.39 0.06 14.57
001807 8.1 11.08 10.93 16.64 13.23 15.19 6.1 13.29
001808 14.06 11.47 10.74 8.89 15.53 16.69 16.97 7.79
001809 16.09 11.77 1.37 14.17 9.69 13.8 13.08 16.76
001810 14.52 8.04 10.66 9.55 17.51 9.44 11.93 2.25
001811 12.79 14.99 17.71 9.95 11.1 0.3 1.27 8.5
001812 19.86 10.35 12.39 6.6 8.73 17.55 17.12 12.56
001813 16.45 11.58 8.8 17.69 17.63 17.05 10.29 8.44
001814 14.82 13.83 13.18 11.28 2.21 16.8 14.82 9.38
001815 16.16 6.14 10.44 16.5 16.54 16.83 12.79 8.31
001816 0.12 17.27 17.63 13.42 10.13 14.26 8.77 10.39
001817 15.53 17.37 13.39 0.95 8.43 2.31 15.65 16.16
001818 9.07 11.22 9.66 11.84 15.81 16.47 11.12 12.4
001819 11.76 9.8 12.4 9.77 13.7 12.61 14.01 9.03
001820 8.85 13.78 8.72 17.95 10.72 15.54 6.57 1.98
001821 10.69 11.33 13.71 15.03 8.54 15.37 16.45 17.27
001822 12.64 19.07 15.77 17.9 13.29 14.97 8.04 3.57
001823 12.85 8.28 9.46 12.92 4.88 9.63 9.01 4.46
001824 14.67 12.54 16.89 14.25 2.84 8.22 13.86 10.94
001825 10.78 14.28 16.57 12.96 6.82 8.81 10.75 13.46
001826 11.79 13.57 17.48 18.17 10.66 4.33 11.98 2.57
001827 13.52 17.72 19.09 15.69 10.83 11.03 6.7 17.21
001828 16.82 8.89 13.43 12.63 12.1 13.41 15.86 11.85
001829 15.47 14.34 9.69 11.55 14.62 12.65 12.99 14.06
001830 11.69 9.0 10.75 15.88 10.97 16.89 9.89 17.67
001831 17.59 9.42 19.84 12.55 8.09 18.18 12.86 10.44
001832 14.02 17.13 14.58 12.9 10.91 8.61 14.85 16.49
001833 10.26 8.15 10.99 13.32 19.4 13.37 11.7 16.45
001834 10.13 8.8 2.54 13.68 11.27 15.36 8.31 14.58
001835 13.95 9.61 15.96 14.0 17.53 16.44 15.3 3.01
001836 8.83 17.64 13.72 16.93 12.93 10.01 4.07 17.25
001837 11.44 13.01 10.55 16.87 16.39 16.23 14.13 9.53
001838 12.69 14.84 16.19 3.71 16.11 12.34 0.65 16.16
001839 6.24 17.95 16.71 12.5 10.37 15.21 9.95 17.83
001840 9.35 14.73 10.07 0.25 11.1 11.63 14.53 14.59
001841 10.67 8.55 0.83 16.02 8.73 19.53 16.38 9.19
001842 12.34 0.0 10.23 12.95 16.93 15.34 13.71 16.93
001843 10.79 16.69 15.5 8.61 8.55 16.06 16.5 11.66
001844 15.32 11.22 13.54 12.86 5.23 17.95 14.33 10.87
001845 11.58 11.45 19.4 13.14 12.02 8.21 16.89 16.44
001846 17.84 10.47 17.31 15.13 16.44 9.98 10.98 11.79
001847 15.38 9.91 6.46 5.94 17.35 15.08 17.95 16.32
001848 16.51 14.77 16.01 2.46 14.13 4.85 17.14 8.73
001849 9.08 15.54 17.51 17.25 16.04 18.18 9.22 14.09
001850 15.05 10.8 8.7 10.83 16.25 11.34 12.16 11.46
001851 16.83 15.04 11.24 5.24 17.19 10.25 4.54 2.53
001852 14.62 17.45 4.27 2.12 10.02 11.19 13.75 1.65
001853 14.84 16.55 17.0 12.04 15.57 12.68 10.75 12.65
001854 10.02 8.38 8.9 2.08 6.4 18.49 14.8 13.81
001855 8.23 14.37 17.07 9.51 11.11 9.16 8.01 12.4
001856 10.27 14.36 11.71 8.73 16.44 14.86 14.29 14.73
001857 15.9 17.33 9.69 8.23 16.02 15.32 9.51 0.09
001858 10.91 10.07 15.21 10.68 14.11 16.61 17.91 10.48
001859 12.19 10.69 12.3 17.65 19.43 9.28 17.22 2.64
001860 16.68 4.43 4.22 2.9 8.85 16.77 14.7 12.25
001861 17.98 14.15 13.62 15.86 9.53 11.05 16.87 18.72
001862 14.31 13.72 8.09 10.04 7.45 1.16 10.31 13.59
001863 4.73 15.23 15.24 9.24 9.33 11.62 11.07 8.2
001864 4.99 11.02 13.83 9.24 17.6 14.21 11.25 10.07
001865 16.22 17.89 8.3 12.76 16.16 6.51 15.34 12.23
001866 14.59 4.82 7.94 14.28 12.44 13.87 11.57 13.74
001867 11.9 12.65 8.31 12.73 9.42 12.22 14.8 11.96
001868 3.23 12.3 17.15 17.51 17.23 10.24 0.26 12.17
001869 13.24 16.89 13.39 16.64 16.69 11.66 16.55 2.59
001870 8.34 17.39 9.63 11.6 9.77 12.42 13.72 10.88
001871 16.51 16.73 13.81 9.6 17.89 8.06 11.17 18.02
001872 14.47 17.0 14.95 15.53 8.33 16.69 17.4 14.12
001873 2.18 11.5 17.21 15.42 0.72 8.6 14.38 13.39
001874 15.19 8.09 4.16 8.43 12.39 13.5 3.11 12.86
001875 9.69 13.56 17.36 14.0 9.48 10.81 17.85 13.45
001876 11.86 15.69 13.23 14.55 14.79 17.89 15.19 16.18
001877 12.57 17.48 1.63 11.9 15.53 14.73 17.7 10.47
001878 8.9 8.38 14.59 2.35 14.93 12.86 12.47 16.12
001879 18.69 10.08 16.71 8.78 3.67 6.76 8.15 16.6
001880 14.99 17.68 12.13 3.89 12.67 16.85 5.22 19.0
001881 13.11 14.62 16.42 14.23 0.27 12.04 13.33 17.16
001882 8.75 14.46 14.02 9.4 15.23 17.75 19.65 9.68
001883 16.45 17.88 0.43 9.53 1.99 16.54 11.23 16.25
001884 17.88 17.43 10.16 11.48 5.31 8.35 8.08 14.48
001885 9.39 12.73 17.59 8.12 14.27 16.92 16.28 14.79
001886 0.99 9.82 13.21 1.52 10.83 10.24 10.18 19.34
001887 11.66 15.19 9.83 9.37 14.01 11.74 8.93 18.93
001888 9.33 8.47 15.36 13.36 10.53 15.23 11.64 16.85
001889 9.81 10.63 17.69 17.77 9.53 9.48 14.4 10.37
001890 15.94 17.33 16.68 15.91 18.54 17.12 18.58 9.76
001891 12.34 11.35 11.42 14.89 18.6 14.75 10.26 14.34
001892 9.73 17.47 19.93 16.36 16.71 15.57 13.3 12.26
001893 8.97 16.53 13.58 14.95 10.96 14.39 13.07 10.42
001894 14.42 16.86 10.48 9.13 18.09 8.95 17.59 5.5
001895 11.4 13.36 15.9 13.92 7.47 6.74 17.86 10.23
001896 11.37 11.84 15.13 9.63 1.55 12.41 9.76 14.06
001897 9.13 10.49 15.76 15.49 9.14 4.28 16.3 11.5
001898 13.92 15.24 8.36 11.71 5.81 11.27 17.94 8.51
001899 14.53 14.27 13.25 12.79 6.18 8.88 6.91 8.47
001900 12.27 14.85 10.02 8.67 2.58 10.72 17.81 13.5
001901 18.36 9.24 16.69 8.33 15.25 12.13 9.64 9.96
001902 8.82 11.21 11.16 14.92 9.52 9.42 1.12 11.07
001903 11.89 8.67 16.85 16.52 13.71 0.9 11.49 13.2
001904 11.48 15.44 13.1 11.22 13.55 14.38 8.91 11.37
001905 17.17 13.06 8.45 9.5 17.34 6.16 0.33 14.46
001906 19.38 16.22 13.48 10.86 14.72 0.07 9.7 16.48
001907 17.9 14.69 15.16 12.36 12.78 15.18 9.79 17.52
001908 10.15 13.48 7.0 14.55 9.58 2.66 13.16 3.65
001909 16.63 13.98 16.3 17.05 19.12 9.79 13.32 10.36
001910 2.93 8.86 11.48 16.87 11.17 12.08 17.0 15.59
001911 12.88 15.99 9.4 10.23 16.25 16.0 6.94 16.93
001912 8.4 17.0 10.04 14.19 14.82 11.49 11.87 16.44
001913 2.55 14.55 8.5 2.3 9.78 9.85 14.52 16.73
001914 14.8 9.44 19.3 4.79 9.45 15.16 8.33 9.67
001915 17.52 12.44 8.62 15.33 8.92 0.87 13.73 16.96
001916 12.57 14.89 10.15 14.6 10.75 19.04 10.7 12.05
001917 14.78 15.97 13.5 17.41 15.0 8.85 13.79 9.9
001918 17.12 17.17 0.85 13.68 15.31 8.65 9.05 13.79
001919 17.4 0.46 17.57 9.22 14.15 15.29 3.56 6.15
001920 10.36 9.17 14.86 18.54 17.08 15.06 17.85 14.75
001921 9.65 17.89 0.69 15.82 13.66 12.15 9.2 4.11
001922 13.72 5.45 8.81 15.92 13.37 13.26 9.54 17.37
001923 13.5 6.93 16.64 19.14 15.14 13.79 14.25 17.41
001924 15.3 6.34 16.24 4.38 8.82 16.21 8.38 14.75
001925 7.39 16.04 16.54 13.25 15.82 12.8 11.68 15.04
001926 14.91 9.89 15.3 9.63 15.32 12.13 15.71 1.86
001927 12.59 10.21 17.34 8.84 16.13 16.27 10.48 15.68
001928 13.64 10.93 9.03 8.39 11.95 16.5 13.87 15.13
001929 12.43 17.01 8.92 16.18 14.01 12.9 13.08 18.86
001930 15.81 15.04 8.83 9.32 11.35 16.39 15.94 19.63
001931 8.63 14.83 12.24 15.51 16.6 16.79 11.83 11.98
001932 1.43 16.98 15.08 14.45 15.68 6.23 9.55 13.62
001933 11.39 11.3 16.99 0.53 4.5 13.71 10.53 0.57
001934 17.4 13.96 0.82 14.46 8.88 7.15 8.0 11.41
001935 16.55 8.14 15.24 6.88 10.77 9.53 16.76 9.23
001936 14.36 11.2 16.34 4.38 0.26 1.45 11.19 15.77
001937 8.04 17.84 8.8 10.07 4.96 4.2 16.26 2.84
001938 9.12 15.91 13.72 17.83 16.41 13.71 14.64 17.39
001939 14.9 8.12 8.97 10.49 16.04 10.93 17.69 12.69
001940 16.64 11.76 8.61 6.13 8.96 1.76 11.14 12.42
001941 5.58 11.19 19.32 10.18 14.72 13.52 14.21 14.5
001942 12.93 9.59 2.49 10.14 9.09 16.34 8.01 16.08
001943 14.45 8.36 16.17 13.56 6.62 14.98 9.84 16.52
001944 8.57 9.66 11.22 11.55 15.59 15.89 12.42 19.92
001945 10.63 10.65 7.88 10.23 15.96 9.75 9.45 14.22
001946 15.03 6.23 6.96 9.05 6.19 10.67 12.17 17.04
001947 10.46 14.62 11.27 16.2 17.1 8.4 13.91 3.86
001948 3.75 12.63 12.41 16.55 19.9 8.34 8.42 16.12
001949 16.28 15.1 9.07 3.22 16.89 8.8 9.74 16.71
001950 19.4 17.69 14.32 9.66 12.15 12.17 7.78 1.01
001951 16.0 14.65 16.48 17.31 1.01 13.3 18.33 16.42
001952 11.95 2.98 14.32 3.58 7.59 8.83 17.5 10.44
001953 9.49 10.87 17.95 16.16 10.34 8.1 17.47 9.58
001954 15.69 0.87 7.87 10.41 12.93 13.15 10.86 11.18
001955 6.16 12.08 13.9 13.52 14.99 8.52 14.78 12.91
001956 16.75 11.35 13.97 5.03 1.99 14.83 13.19 12.81
001957 15.3 10.68 11.59 17.37 15.8 15.3 14.65 9.6
001958 11.2 16.01 8.55 12.2 9.6 10.38 11.79 15.82
001959 13.92 10.96 15.18 4.26 15.55 15.77 12.75 5.49
001960 10.41 0.6 16.89 17.28 15.63 11.28 0.99 16.11
001961 13.65 14.73 9.83 10.47 10.13 9.41 13.42 13.59
001962 13.15 12.0 9.91 5.06 8.32 16.69 16.99 9.91
001963 0.23 11.55 17.97 12.45 15.21 17.68 18.01 15.12
001964 13.24 4.66 6.56 14.74 6.29 16.36 12.79 16.78
001965 9.48 16.22 14.87 12.95 19.66 13.36 1.5 15.4
001966 11.04 15.65 15.33 17.8 6.82 12.91 6.13 9.85
001967 11.37 2.97 13.14 17.21 10.92 0.04 9.39 16.25
001968 12.36 17.27 17.16 10.77 12.75 2.08 17.45 14.36
001969 11.42 17.81 16.85 13.83 9.31 12.1 9.25 17.72
001970 13.14 15.96 17.49 16.85 16.85 12.84 16.18 13.43
001971 10.26 10.47 10.57 7.35 13.02 17.53 16.01 16.33
001972 10.06 9.44 16.37 5.33 14.39 8.9 12.49 6.88
001973 16.47 9.69 2.06 13.63 1.17 10.75 19.59 15.11
001974 15.85 16.38 3.5 13.84 18.76 9.83 15.3 14.35
001975 2.68 19.98 14.35 14.04 19.0 0.4 15.08 11.75
001976 13.52 17.63 8.36 6.96 9.52 13.54 12.48 8.69
001977 0.84 0.5 10.38 12.67 9.36 12.79 9.86 6.2
001978 14.68 13.91 9.53 10.38 12.0 10.19 9.71 8.9
001979 15.27 1.05 4.74 15.81 16.96 0.4 12.74 16.55
001980 7.12 10.71 12.37 8.56 11.14 1.61 11.87 14.12
001981 12.31 12.36 8.61 17.96 19.87 8.42 17.38 17.91
001982 16.3 8.06 9.95 5.58 12.05 8.2 14.88 11.41
001983 8.23 13.02 15.97 15.51 15.36 15.95 10.6 17.53
001984 16.73 15.35 17.99 9.94 14.74 12.31 8.98 14.47
001985 0.75 11.44 17.07 17.21 17.56 8.03 15.67 0.33
001986 12.91 18.51 11.46 16.28 14.77 9.83 11.98 2.62
001987 12.06 10.04 17.74 16.79 15.44 16.07 16.2 13.33
001988 5.55 17.13 12.83 16.55 17.49 12.12 9.44 8.54
001989 13.7 9.28 14.27 10.9 12.1 10.78 2.99 8.56
001990 6.29 9.32 9.7 17.86 11.6 13.74 11.19 9.35
001991 13.03 9.29 17.42 14.26 9.47 19.11 8.08 12.04
001992 8.55 10.29 16.92 12.19 18.41 2.98 9.94 12.47
001993 7.08 14.01 11.21 17.06 1.51 18.67 0.77 12.24
001994 2.4 11.95 13.38 14.92 7.9 10.96 10.42 4.74
001995 19.09 16.09 16.04 1.16 12.04 14.14 6.02 9.34
001996 11.94 11.74 5.77 17.85 10.2 13.51 9.98 12.68
001997 11.45 13.41 5.38 10.77 8.52 17.99 11.31 17.57
001998 13.25 9.63 13.35 9.55 1.03 12.09 8.37 17.49
001999 5.5 10.17 17.74 8.7 16.52 9.01 14.93 13.76
002000 12.12 11.39 8.33 11.14 12.42 14.91 11.94 2.08
002001 2.48 17.2 17.6 10.93 10.57 5.12 13.65 13.62
002002 17.6 6.24 11.55 15.86 10.71 18.62 16.21 12.82
002003 6.53 9.28 13.31 14.25 12.37 10.94 9.62 8.93
002004 15.06 15.53 15.28 13.52 10.43 17.36 16.67 14.23
002005 13.46 9.89 15.82 15.47 11.6 16.31 11.86 8.31
002006 16.74 13.75 13.59 12.72 14.12 10.67 6.05 14.32
002007 13.3 4.89 1.85 15.92 9.59 10.71 6.0 13.47
002008 11.32 10.24 14.7 8.11 11.94 16.61 3.08 12.56
002009 8.82 13.4 10.18 13.05 16.32 12.36 9.22 14.52
002010 9.26 17.57 13.64 9.26 16.98 9.69 9.18 2.09
002011 8.75 11.0 15.97 11.98 18.74 13.83 9.97 14.87
002012 11.28 0.33 14.11 13.39 14.62 17.08 16.54 14.46
002013 12.36 15.56 15.46 4.76 5.74 2.23 17.23 11.85
002014 8.2 16.81 16.57 9.3 11.45 14.3 14.98 16.42
002015 12.73 13.4 17.37 8.69 6.32 13.1 19.02 10.08
002016 10.1 12.91 17.42 16.98 8.19 15.92 9.4 19.97
002017 10.32 14.2 14.91 15.46 13.28 12.55 12.16 9.08
002018 16.64 8.64 8.41 9.14 15.31 14.34 15.53 9.19
002019 12.59 9.84 0.19 14.99 14.23 16.66 12.9 15.8
002020 8.03 15.41 11.38 4.68 17.93 13.67 12.25 7.31
002021 11.09 17.68 15.07 13.24 16.19 12.18 13.66 12.49
002022 10.58 15.19 10.65 12.16 14.39 15.98 8.54 11.97
002023 15.2 16.97 18.64 14.72 12.72 17.71 16.55 2.02
002024 10.57 13.19 14.33 11.03 14.87 2.49 13.09 18.91
002025 15.33 16.76 10.56 11.84 8.99 12.62 3.11 8.8
002026 6.58 9.61 13.56 11.72 14.25 14.28 8.1 13.91
002027 11.66 9.2 13.21 8.85 8.96 5.96 11.74 15.64
002028 9.78 14.88 13.26 14.25 14.17 9.76 10.24 17.38
002029 13.09 17.93 13.5 13.81 9.01 8.06 18.42 9.14
002030 2.31 11.8 11.39 13.41 15.99 4.33 6.24 16.79
002031 9.11 14.39 13.22 17.02 15.49 8.39 15.54 10.84
